Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,dropout,num_layers,negative_slope,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
Tune,90.96,92.99,95.2,96.86,97.97,98.71,92.23,90.96,92.99,95.2,96.86,97.97,98.71,98.99,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,64,1,2,0.1,dot,2000,0.1264050006866455,0.1338508129119873,24097
Tune,90.96,92.99,95.2,96.86,97.97,98.71,92.23,90.96,92.99,95.2,96.86,97.97,98.71,98.99,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,64,1,3,0.1,inner,2000,0.0865132808685302,0.093660831451416,22944
Tune,90.96,93.54,95.57,96.49,97.97,98.71,92.23,90.96,93.54,95.57,96.49,97.97,98.71,99.2,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,64,1,3,0.1,dot,2000,0.1241102218627929,0.1317236423492431,28257
Tune,90.96,93.54,95.57,96.49,97.97,98.71,92.23,90.96,93.54,95.57,96.49,97.97,98.71,99.2,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,32,1,1,0.1,inner,2000,0.1192636489868164,0.1260888576507568,22944
Tune,90.96,91.7,95.57,96.49,97.97,98.71,92.23,90.96,91.7,95.57,96.49,97.97,98.71,99.2,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,32,1,1,0.1,dot,2000,0.1264188289642334,0.1337246894836425,22961
Tune,90.96,91.7,95.57,96.49,97.97,98.71,92.23,90.96,91.7,95.57,96.49,97.97,98.71,99.2,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,32,1,2,0.1,inner,2000,0.1290724277496338,0.1362295150756836,22944
Tune,90.96,91.7,95.57,96.49,97.97,98.71,92.23,90.96,91.7,95.57,96.49,97.97,98.71,99.2,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,32,1,2,0.1,dot,2000,0.1020870208740234,0.1094913482666015,23521
Tune,90.96,91.7,95.57,96.49,97.97,99.08,92.23,90.96,91.7,95.57,96.49,97.97,99.08,99.2,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,32,1,3,0.1,inner,2000,0.113049030303955,0.1201839447021484,22944
Tune,90.96,91.7,95.57,96.49,97.97,99.08,92.23,90.96,91.7,95.57,96.49,97.97,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,32,1,3,0.1,dot,2000,0.1346502304077148,0.1421515941619873,24577
Tune,90.96,91.7,95.57,96.49,97.97,99.08,92.23,90.96,91.7,95.57,96.49,97.97,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,16,1,1,0.1,inner,2000,0.1131138801574707,0.1201789379119873,22944
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,16,1,1,0.1,dot,2000,0.1330928802490234,0.1403324604034423,22961
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,16,1,2,0.1,inner,2000,0.118626594543457,0.1256284713745117,22944
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,16,1,2,0.1,dot,2000,0.1272115707397461,0.1345505714416504,23233
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,16,1,3,0.1,inner,2000,0.0935451984405517,0.100841999053955,22944
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,1,2,16,1,3,0.1,dot,2000,0.1298470497131347,0.137200117111206,23505
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,64,1,1,0.1,inner,2000,0.0981011390686035,0.10545015335083,22944
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,64,1,1,0.1,dot,2000,0.1292974948883056,0.1363101005554199,22961
Tune,92.07,91.7,95.57,96.49,98.15,99.08,92.72,92.07,91.7,95.57,96.49,98.15,99.08,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,64,1,2,0.1,inner,2000,0.0975184440612793,0.1045234203338623,22944
Tune,92.07,91.7,95.57,96.49,98.15,98.52,92.72,92.07,91.7,95.57,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,64,1,2,0.1,dot,2000,0.0946896076202392,0.1019127368927002,24097
Tune,92.07,91.7,95.57,96.49,98.15,98.52,92.72,92.07,91.7,95.57,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,64,1,3,0.1,inner,2000,0.1157593727111816,0.1229610443115234,22944
Tune,92.07,91.7,95.57,96.49,98.15,98.52,92.72,92.07,91.7,95.57,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,64,1,3,0.1,dot,2000,0.0964870452880859,0.1037323474884033,28257
Tune,92.07,91.7,95.57,96.49,98.15,98.52,92.72,92.07,91.7,95.57,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,32,1,1,0.1,inner,2000,0.1199586391448974,0.126948595046997,22944
Tune,92.07,91.7,95.57,96.49,98.15,98.52,92.72,92.07,91.7,95.57,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,32,1,1,0.1,dot,2000,0.1191086769104003,0.1261367797851562,22961
Tune,92.07,91.7,95.57,96.49,98.15,98.52,92.72,92.07,91.7,95.57,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,32,1,2,0.1,inner,2000,0.1069774627685546,0.1140587329864502,22944
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,32,1,2,0.1,dot,2000,0.0932624340057373,0.1005275249481201,23521
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,32,1,3,0.1,inner,2000,0.1244378089904785,0.1425192356109619,22944
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,97.32,16,16,1024,0.1,1,0.1,0.015,2,2,32,1,3,0.1,dot,2000,0.1260139942169189,0.1333503723144531,24577
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,97.32,16,16,1024,0.1,1,0.1,0.015,2,2,16,1,1,0.1,inner,2000,0.0794513225555419,0.0864520072937011,22944
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,97.32,16,16,1024,0.1,1,0.1,0.015,2,2,16,1,1,0.1,dot,2000,0.1194915771484375,0.1265482902526855,22961
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,97.32,16,16,1024,0.1,1,0.1,0.015,2,2,16,1,2,0.1,inner,2000,0.1182663440704345,0.1252014636993408,22944
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,97.32,16,16,1024,0.1,1,0.1,0.015,2,2,16,1,2,0.1,dot,2000,0.1393508911132812,0.1465296745300293,23233
Tune,92.07,91.7,94.1,96.49,98.15,98.52,92.72,92.07,91.7,94.1,96.49,98.15,98.52,98.97,99.25,97.32,16,16,1024,0.1,1,0.1,0.015,2,2,16,1,3,0.1,inner,2000,0.0790033340454101,0.0862534046173095,22944
Tune,92.07,93.73,96.31,97.05,97.42,98.52,92.72,92.07,93.73,96.31,97.05,97.42,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,2,2,16,1,3,0.1,dot,2000,0.1326484680175781,0.1400749683380127,23505
Tune,92.07,93.73,96.31,97.05,97.42,98.52,92.72,92.07,93.73,96.31,97.05,97.42,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,1,0.1,inner,2000,0.1333558559417724,0.1402332782745361,22944
Tune,92.07,93.73,96.31,97.05,97.42,98.52,92.72,92.07,93.73,96.31,97.05,97.42,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,1,0.1,dot,2000,0.126605749130249,0.1336786746978759,22961
Tune,92.07,93.73,96.31,97.05,97.42,98.52,92.72,92.07,93.73,96.31,97.05,97.42,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,2,0.1,inner,2000,0.0929195880889892,0.0999135971069336,22944
Tune,92.07,93.73,96.31,97.05,97.42,98.52,92.72,92.07,93.73,96.31,97.05,97.42,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,2,0.1,dot,2000,0.138782262802124,0.1461415290832519,24097
Tune,92.07,93.73,96.31,97.05,97.42,98.52,92.72,92.07,93.73,96.31,97.05,97.42,98.52,98.97,99.25,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,3,0.1,inner,2000,0.1176435947418212,0.1246480941772461,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,92.72,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,3,0.1,dot,2000,0.1385974884033203,0.14599609375,28257
Tune,92.07,93.73,94.83,96.86,97.42,98.52,92.72,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,32,1,1,0.1,inner,2000,0.1167881488800048,0.1237006187438964,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,92.72,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,32,1,1,0.1,dot,2000,0.1274902820587158,0.1347022056579589,22961
Tune,92.07,93.73,94.83,96.86,97.42,98.52,92.72,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,32,1,2,0.1,inner,2000,0.1100649833679199,0.1170516014099121,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,32,1,2,0.1,dot,2000,0.1175830364227294,0.1249003410339355,23521
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.96,16,16,1024,0.1,1,0.1,0.015,3,2,32,1,3,0.1,inner,2000,0.1254358291625976,0.1324384212493896,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,32,1,3,0.1,dot,2000,0.1040658950805664,0.1116161346435546,24577
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,16,1,1,0.1,inner,2000,0.1041841506958007,0.1111040115356445,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,16,1,1,0.1,dot,2000,0.1130211353302002,0.120398998260498,22961
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,16,1,2,0.1,inner,2000,0.118262767791748,0.1254503726959228,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,16,1,2,0.1,dot,2000,0.1365423202514648,0.1439251899719238,23233
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,16,1,3,0.1,inner,2000,0.1178796291351318,0.1249513626098632,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.015,3,2,16,1,3,0.1,dot,2000,0.1296529769897461,0.1372826099395752,23505
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,1,2,64,1,1,0.1,inner,2000,0.0803239345550537,0.0873684883117675,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,1,2,64,1,1,0.1,dot,2000,0.0797400474548339,0.0869364738464355,22961
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,1,2,64,1,2,0.1,inner,2000,0.1093766689300537,0.1248366832733154,22944
Tune,92.07,93.73,94.83,96.86,97.42,98.52,79.25,92.07,93.73,94.83,96.86,97.42,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,1,2,64,1,2,0.1,dot,2000,0.0964498519897461,0.10403609275817871,24097
Best,92.07,93.73,96.31,97.05,98.15,99.08,92.72,92.07,93.73,96.31,97.05,98.15,99.08,99.21,99.42,97.32,16,16,1024,0.1,1,0.1,0.015,3,2,64,1,3,0.1,inner,2000,0.7165670394897461,0.7241756916046143,28257
